id,answer_score
4643987,1
207470,2
1552532,3
3450178,2
5879914,16
5460510,1
3855054,1
151519,39
3585624,1
5400418,1
2933765,27
5594446,8
345145,12
6349907,1
7257433,1
6462426,1
7305376,5
455901,3
3905848,16
3827273,1
6342952,23
5172427,7
3271460,19
216380,2
4366879,14
4900242,2
6237531,31
5217181,12
559924,7
5222299,8
2722838,3
3109132,3
1176858,1
5853578,1
4113664,17
6359471,2
5721334,42
6042938,2
1760079,3
4648653,1
4263389,11
2471245,1
2716320,1
1640710,10
2635426,1
2196462,16
1584314,9
5178388,1
694160,2
26271,6
1422598,1
5483716,3
5079638,1
3616188,2
4190299,5
4215870,3
3652729,1
4542286,11
5883776,36
4345540,108
4288542,19
3154654,48
2461543,2
2331631,12
6777311,1
1745513,2
6767838,2
2638872,14
7051600,5
911242,3
2867958,2
783616,1
1836310,14
2316184,31
261753,2
4903285,19
781345,1
2609435,1
1340902,3
5978939,51
1936343,2
400817,2
6701219,1
3794265,12
6416615,1
5673322,3
6215184,3
710432,1
2921761,2
2149775,3
614636,4
1977720,12
4735810,1
5824464,12
6063337,2
1559758,26
1187318,2
2785940,77
190065,1
4009052,4
2575090,1
2106145,5
7419253,2
1163940,10
5727565,25
2927858,6
6661466,27
6591068,9
6077819,30
2615685,2
633862,2
6113512,2
7271598,1
3365160,29
4328961,3
6996157,67
6495170,5
7283890,12
5219051,113
3277333,42
1953795,3
5651158,1
1969244,7
840769,8
4883987,1
6861665,2
7313051,3
1779814,3
7105546,1
4631307,3
4995460,7
6105502,5
6369096,1
4579007,8
3440518,6
7300044,1
3538392,2
1406317,149
1567512,24
910744,1
6456083,8
5877284,1
1559383,1
6385536,7
3200944,8
3454853,7
7005511,10
6552053,1
6522917,2
3243656,2
2183473,12
4007264,1
5916481,1
7172074,8
3889645,4
3335920,47
5914131,1
361515,3
4955804,9
2456911,1
1088954,2
5203847,5
2210115,11
1538172,5
888337,1
2463465,72
4663421,1
660313,2
1616344,1
3446963,1
3841311,1
396612,90
1278704,34
6595892,1
1208216,1
65329,18
6377902,6
2437536,2
6593378,2
5449059,48
2886425,1
829770,1
3281348,2
7007702,3
4584008,4
6154568,1
7193898,29
1331106,7
119307,3
2509938,16
2687996,3
4076757,2
5169647,1
5728479,1
2722462,1
6070597,2
475201,2
4512125,4
2068791,9
1294194,4
4850338,1
151627,2
557777,5
5131721,1
1999290,5
6875934,5
6546737,2
4988115,71
5042652,2
6875881,12
3404206,5
2557671,1
3507497,55
4442602,14
6113104,2
7004691,2
4745808,2
6915918,2
3530139,1
1821801,190
7326514,24
1838564,6
7077000,2
1740996,14
4061734,1
5505396,5
2931436,1
1816904,4
5276667,1
1945141,1
5773250,1
1610352,1
1569740,1
6972972,1
6790048,8
6383194,15
3291980,2
4707267,73
6162857,5
2174588,2
2174092,376
3743,7
5043631,4
3137312,15
3121451,1
5678410,2
3697778,1
2211744,1
819675,146
3831748,6
4020908,2
975570,4
2550529,2
332455,16
3304429,1175
7068369,175
1494687,1
1476697,2
7302261,1
5461842,4
240078,16
6036482,1
3765267,3
1266132,12
6899273,21
3059524,7
6829720,2
3950747,2
313092,1
700794,175
3907245,2
1878359,14
2489145,15
932396,5
83091,4
4147993,4
5373903,8
5383781,10
1396058,1
2977830,12
5359141,6
1533240,32
6646825,2
5518851,353
2627806,15
5397876,1
3756002,14
6301055,2
3399008,1
1283794,1
4361217,1
1762698,3
1391288,42
6841868,536
902729,8
1328668,78
1156580,10
1614771,114
6254131,8
3012504,9
1379924,5
514876,1
2967096,13
2071043,2
6150169,9
6308679,12
2646151,1
4821406,2
5243762,3830
809553,3
5457429,2
3401382,1
514877,2
1517483,7
6569518,10
1236486,6
3577789,2
5683894,1
5945052,1
1819806,4
915831,14
6780201,2
3521921,2
4085517,2
334660,30
4125044,1
5381189,2
25453,5
2240206,1
7183003,4
7423678,20
4675661,5
5406919,6
6158023,17
2444041,2
2320153,4
2150266,15
1974596,2
5639513,4
3444095,2
5542799,459
766685,95
2444120,17
866252,1
6355384,2
1466505,87
2661386,1
1687623,1
1586947,3
1757898,2
5457735,34
2056968,2016
2173937,23
6783123,1
7193232,4
4255412,6
3842671,12
380304,1
4941481,24
1445324,64
655501,1
1656396,1
3849247,24
1167939,11
7181507,8
2656705,1
3693093,49
3410739,1
1166517,1
5345984,1
7198981,42
95757,31
1593648,1
1729412,5
1257851,1
297242,2
6094270,1
6745338,1
440176,35
3992806,10
5014918,1
232645,28
6533647,2
636063,1
1198418,1
1383156,8
5014278,1
4742026,27
6975700,10
2830868,5
3923487,1
1154267,1
4075862,2
2078738,6
2076780,1
791455,216
7281813,11
2255418,2
6338701,1
3303300,189
6445105,6
5271671,21
5795122,1
5478658,1
5355700,1
7025852,31
4057005,2
1224003,2
2119378,1
2721946,5
865768,16
3342034,5
5629499,11
4928831,1
2088072,3
4153491,1
5938345,2
783321,4
2636178,1
4541911,1
7000272,371
1591705,4
6576666,1735
6694322,5
4343809,92
762097,1
5146819,2
2937817,349
1371862,10
7101072,2
5869264,15
5719819,3
1509995,9
6060955,1
3447485,4
3708324,2
1047928,4
2566146,110
1141326,10
83789,9
419596,1
3774982,2
6058444,3
696029,10
6208479,1
1254421,10
844948,13
1411758,11
1184034,55
2937841,11
7346427,4
3283477,27
1422599,7
1450222,1
1465323,2
2053733,19
7065139,4
4848988,2
5018733,2
1594193,9
612748,197
1434963,36
6296091,16
7287385,4
7138100,2
6283797,3
2985551,5
6752810,1
2368271,5
4111444,21
1352952,3
5609321,2
5172447,2
1424619,5
2460436,5
2232055,1
4555480,7
557834,1
6276450,2
534511,1
5943025,6
2815545,3
6619988,1
2229982,10
5731083,2
325717,2
6594210,1
6920664,1
5346729,7
2357524,2
4797273,1
5618302,1
6756993,5
4302040,7
608401,12
5512992,3
6369938,2
2564613,3
1372708,2
6331842,1
5332096,191
1634990,27
7065283,16
6294102,2
1070596,25
3905391,2
1023305,53
3864165,3
636988,3
6826284,1
6621502,65
7393246,5
4246267,8
2295438,4
3278958,2
1135278,1
3484736,1
3912025,2
5073736,22
5220519,1
1467507,16
4781440,3
1328797,6
436084,5
6381273,16
6379262,3
2259640,6
3172279,3
702292,17
5055799,42
7322094,6
3267968,10
3544095,1
1775582,18
3702169,12
2812066,64
4644675,3
6036209,1
441850,2
2601565,7
4484277,3
809764,5
1657066,4
2818680,1
1271241,2
4017615,1
5114787,3
4656652,1
2023815,11
1466506,28
3972055,29
2895099,1
2816283,5
3858769,3
7041503,2
6763717,1
1772767,5
2421646,2
5260349,1
3702412,8
5483837,94
4477326,1
7077522,1
3279766,333
2429512,3
6285086,1
6962771,1
6291570,1
5528667,1
2400509,1
3040725,15
6655382,2
6219918,1
1177144,6
6741354,7
7185531,11
2350117,1
1786174,30
301698,1
6375014,6
84349,21
1862658,15
1537708,2
7108175,10
6272595,43
1475595,8
294868,2
537986,5
847286,21
604864,1
1195324,1
6661349,1
7401830,34
5298600,12
3821524,6
4831968,1
1269187,92
4816352,27
3711034,12
226264,61
3962498,4
6452942,2
863550,3
4214610,1
2206076,103
4124723,256
2190306,2
661796,3
1848284,171
6283364,1
2547485,1
2458957,76
5157884,43
1593956,6
443484,1
2411844,1
5717542,2
5156627,1
3234896,17
4112035,4
7061894,1
5835139,1
417466,15
6361998,7
6752400,3
4733942,4
132966,3
544787,9
4007391,12
980213,19
332979,4
2496558,71
746563,2
4679793,12
6090414,5
1521630,2
3626606,1
3293444,27
6819846,9
2796969,3
5764442,13
3566291,14
6819147,25
4713383,5
2894742,5
6977291,9
1080546,25
4578285,38
3171120,779
4148345,69
1552646,1
2787613,1
1474947,157
538967,13
3551368,1
3160794,16
5655931,2
4213279,1
5874367,1
1243135,3
2050934,9
2955018,6
4944379,3
3531990,3
110209,5
6457927,4
5513456,3
4711163,1
6710564,7
4749849,2
3567697,1
1094623,1
2508884,2
6091807,1
1252978,1
6431166,11
838262,8
4688416,2
2453713,10
688710,1
6016638,79
118543,10
2862127,12
1984592,2
5749238,9
2289915,1
2879293,8
5180100,1
3872589,2
2181160,2
216269,1
6107810,3
1816768,1
3571407,1
6593067,2
7287386,1
1236005,1
4086383,2
5257923,2
4678534,1
3396921,1
6936519,1
1073707,3
1169793,2
2808750,1
7202039,3
4688962,7
6519575,5
3401695,37
2599030,13
2769528,35
514148,3
222211,21
680564,7
6338881,15
3361742,26
193001,2
6950001,10
2554873,9
5410898,1
5593556,18
4680656,2
6032421,2
278593,3
5586397,77
5581980,5
1530201,13
2184686,2
3606897,1
4512126,155
5262410,15
5022672,1
335482,2
5827273,5
3156630,1
7241952,118
7142983,12
6214111,1
5670892,133
809429,1
1971582,4
5728148,1
206276,2
7101017,1
4252765,2
7180260,4
4363948,19
3421283,1
1966292,1
2643667,4
2330746,3
3373836,1
6209893,51
6523867,1
6227122,2
423190,34
63586,2
2449503,12
578845,1
4924734,1
3815583,1
4319610,2
4341328,1
664278,2
846495,7
4039295,23
212434,507
1936015,3
4065704,2
5789149,1
828749,2
7371714,2
3461245,6
3327313,6
4905437,2
3418227,1
4467268,3
5987210,21
6955154,23
4799948,6
6491412,1
1331011,3
439948,2
7202040,1
3459704,555
4215640,2
3863048,3
1352277,1
5210666,2
1200899,1
5063216,2
7425706,40
5761014,7
6698983,5
728333,5
549869,52
4158171,1
5041545,98
3996127,57
3273716,2
926661,1
5241891,1
2095630,2
4938910,2
725365,4
4452487,2
938369,118
3769870,10
4230488,15
314842,1
7389111,1
4953123,2
1174909,3
4956938,1
5877285,11
962891,3
2952968,2
6969423,1
5048922,1
4315566,27
3311196,2
6979260,1
1006743,4
5297848,13
7228405,1
160251,7
1161919,3
6308071,6
1739183,1
2474742,30
6256691,2
6078449,1
5868735,1
2673801,9
3384681,1
5758379,2
197007,1
3143161,1
32871,5
5853860,3
2250496,2
4186425,57
1440357,2
3343845,18
880435,5
6998604,2
946472,2
4217943,10
6913249,2
5859195,3
2836221,1
5750087,269
5977332,11
424347,1
458019,3
4859982,2
995044,40
5948199,4
3384565,3
615390,30
1072956,10
6055242,2
395241,10
4418333,3
4135889,5
6099955,490
5371429,9
6114236,9
3096268,1
5782485,8
6970825,9
6495507,4
808830,42
2736179,12
4155961,1
1925694,1
703010,2
6777424,1
6789986,3
2079717,3
7167245,10
3467862,2
4516708,2
4368448,35
3446802,3
4159122,1
7335616,126
1315701,2
4621679,26
1510934,69
7186826,5
4244189,1
3020780,2
349260,3
5457029,4
4854316,2
3983273,9
2081751,32
2162475,175
2422723,1
235481,5
3841047,1
3315814,1
5420899,9
1430431,1
4534645,431
1722797,81
5999689,115
2162992,6
968039,3
6965232,20
6565001,1
4953884,3
7321742,87
1377585,1
7301724,1
5907063,3
5899348,3
4236233,7
162371,10
5131014,6
6078505,1
1291930,4
488612,745
2551234,5
4145889,1
1360048,3
5063168,3
6300405,1
3470573,2
7212357,6
1938896,9
5697544,1
511636,2
901843,66
851556,32
1735374,63
5169154,29
5234548,4
349786,2
4371434,2
947666,360
1254531,3
4035238,4
2817167,3
5349343,1
6200836,58
3331121,6
6902306,2
6090239,1
3176678,6
2006191,2
1385053,2
6278093,3
247812,12
5949949,6
2029431,2
5832168,6
6093528,8
2530388,5
541389,53
4322728,19
3679813,5
2945625,1
1925576,5
3826437,5
3708625,5
2752501,2
1684800,1
6869362,1
1629562,1
5954376,1
1312385,6
5059452,1
2019574,13
7417942,1
7084236,75
6154678,12
3696547,41
4213125,1
4755808,1
599419,2
4195873,1
992904,2
4939927,14
2386044,3
4238957,1
5910308,3
3313977,1
1472740,128
3691743,11
5370127,5
3620401,1
6620743,1
4007471,40
4743142,3
3168523,15
5944985,3
3650435,5
7256734,1
883554,5
4258318,1
1987618,4
4783350,2
4087862,1
2224688,1
5890181,16
3544283,5
2614945,18
5225450,1
2376131,1
6140557,40
885715,1
5660408,1
1302392,1
5332417,2
7400553,1
4502024,2
6219727,1
6923487,2
6784829,61
2894523,2
2601506,2
3667419,1
1947079,76
6720481,1
3446158,1
516574,3
3336756,1
608994,1
3362942,8
2318736,2
5546396,3
6852466,7
5419668,1
4194207,1
2750015,1
3580603,6
3524416,2
1795899,2
2107825,2
2687997,41
7235680,12
4151430,11
414293,18
3773859,9
6971638,1
5612202,8
2220634,24
5831234,4
3641088,3
2549833,18
4979173,6
3499141,2
5600494,7
3725857,4
944139,14
5442471,84
6739124,14
4838532,1
3727135,4
5309698,2
4566426,3
7038456,88
4583791,3
2361335,9
5189205,18
7333389,1
6182395,3
1411541,1
1602093,1
1442050,1
859813,1
1557021,1
7193502,2
4617675,4
1631792,9
6363676,1
2218767,9
3458732,10
2608774,1
7017363,4
3501660,3
3647924,1
2283188,1
4365222,1
6993374,1
4759701,1
1395083,1
280307,2
2084663,1
918590,10
1907700,1
5931290,2
5954675,15
3947609,1
1245865,70
183565,11
4067357,39
706640,5
7381541,1
7412636,3
4610147,1
3699397,8
7197591,6
3648051,1
5931342,17
5405551,116
4320303,41
3944575,2
1491626,2
7040392,70
4694696,3
1497334,44
4710801,6
62409,2
6636404,1
2226061,9
664023,4
64557,7
5552113,1
5510249,1
7089794,2
3090266,25
5668175,451
4990692,441
1481330,1
7183811,1
4778747,2
1679191,14
3153789,2
2414425,4
6356084,3
3542389,21
6298946,75
126907,205
1737135,1
922486,7
2628905,1
780958,145
6838996,1
237669,3
1237674,8
2619217,2
5027191,1
5289498,94
3696742,1
1794282,1
5678201,22
5992892,1
953382,5
1870588,1
3601571,1
3255187,1
530819,1
5011928,2
2347612,9
2844314,1
4902112,3
2656044,3
5883218,16
4758375,8
6436840,6
5630039,5
7368008,1
5398520,22
3204133,43
3032341,4
1899892,1
6333956,229
7341278,2
837631,3
918433,1
5414719,6
467947,5
60092,1
1341581,8
1579609,1
1205919,29
6272596,5
392054,2
5450378,7
5911330,1
6399774,3
6050124,24
2250768,16
5965461,3
5539869,1
793603,1
5890182,2
1014161,1
708869,2
5689089,1
1503412,79
602755,1
4185601,1
1638828,1
1595731,3
4048972,7
4041190,1
1002455,1
1304886,34
4033245,9
6342435,6
1229575,2
3440180,55
134179,7
6959688,2
3684656,2
6405637,5
4435342,1
6885851,3
5048021,1
1906551,7
6219793,14
7256015,4
564190,1
1585733,5
4370508,7
2054154,5
2954516,31
435957,50
51832,9
144664,29
3117673,1
2772595,967
7275974,2
4235766,2
629706,2
4242904,2
1801457,2
879873,2
796358,18
3416508,1
2280207,1
1267708,15
601947,3
6933441,3
3297433,1
3220830,1
6668543,1
4663954,58
6161447,8
863875,18
1571790,1
1422417,2
5402916,4
4575904,7
4553068,4
3372989,2
1438934,1
3736613,3
5824599,2
3258754,63
5736003,3
437962,7
3542454,2
4910437,68
3665208,1
2447018,34
4665245,12
6935501,1
2225704,25
7300306,1
5886040,2
5631804,1
431912,22
1290147,1
5758993,2
948931,1
5737096,1
502776,1
7319711,17
1850643,2
5793295,10
4576142,74
4053348,1
3165425,1
6501294,1
1042742,1
5236227,2
6490588,6
4484338,4
6416949,1
6920527,1
284541,1
5972773,5
4718417,59
5032088,3
2302716,17
478099,2
70514,2
6598928,1
7043204,1
3056170,2
6991645,1
7214158,1
3485854,2
669070,15
6956114,4
3610298,1
2667936,1
5566180,3
1823832,3
573010,1
5105097,4
6601676,12
5858663,56
228956,4
6873546,9
7312045,1
3966772,1
2999201,17
4644342,20
1835536,5
5332418,24
2266800,1
3720115,2
3165316,6
731341,147
7171966,9
3672242,3
1878050,1
6419956,1
7278881,1
3035626,1
2345216,3
414294,9
1523180,1
4897041,1
1657685,18
7191196,1
3004282,7
6159956,1
3578392,172
404942,4
3731709,1
6792680,6
1920131,17
188335,6
4900064,2
2507809,728
2757335,1
5280660,499
2574476,2
980930,1
4102042,1
4479346,3
6153202,43
2725910,5
4289955,183
5210038,1
5406567,1
1935420,21
1430382,47
1758793,5
1016545,10
1794409,2
6542036,2
6814512,130
7091707,2
4248348,31
3293968,5
3449447,1
2341725,1
5013137,3
6632830,20
4531808,2
4757750,1
2620670,1
1971291,1
2777636,5
4527857,39
7237035,1
7337010,2
6094271,1
2557557,56
6441395,6
4406484,3
192891,2
6334651,2
5365172,1
6790208,1
5722409,1
2597528,3
4292159,2
2815397,26
2302995,15
2886516,1
780891,6
7175146,23
6416157,2
5812225,6
4112201,21
3894067,1
4505073,6
5518852,8
4192050,3
6369298,5
348419,6
5486882,15
2921162,3
2641208,2
7107107,1
5698409,4
4540720,2
4671557,1
4232767,1
4333967,28
2363152,31
6355692,1
2385230,38
4568776,4
2685638,4
119097,7
858805,5
6072072,3
4137496,7
3831681,1
1538852,2
6768756,13
928416,1
5831621,16
6874433,2
5483971,3
6199198,1
4041372,9
5220201,1
6454673,1
2875900,7
6720482,3
766459,10
190796,6
3708318,1
1771382,6
6711841,3
6869397,2
1884594,1
1392454,19
4819967,1
6998680,1
2383107,1
2370688,2
6716186,2
6755398,2
5640754,1
7199282,3
4356884,2
969522,2
5011322,7
3852337,14
6732532,1
3727373,3
102114,62
3194285,6
928979,54
3870200,6
1382409,3
4495067,4
601948,2
5451082,1
2670788,15
4180253,49
4780898,3
4605307,1625
1529672,541
1527674,4
1860894,1
3795824,2
2552022,2
1401452,2
6124191,7
5678202,1
598612,8
3243869,5
1516927,6
3935054,29
497040,13
1500570,88
308799,1
963020,1
2895466,6
2194497,14
5322889,232
4223579,17
5135354,1
5286469,2
511638,1
3791664,125
7229982,1
5885883,9
6238316,1
1987503,778
3236419,184
3158314,1
7384877,6
726711,5
2835750,1
5458025,60
757758,19
1063567,171
5480915,4
2363153,10
3900515,10
5894936,8
4320862,4
2479072,1
4202607,26
2707735,242
6078169,8
3671540,27
1545156,1
658290,6
3205422,414
696849,10
6383387,9
126571,3
533486,2
2910814,2
5880627,1
2986040,1
6369037,2
2799386,12
1414164,1
4572825,14
5267219,33
1246438,9
4529289,1
2964960,1
513337,68
1635278,1243
751970,1
4807229,74
528283,1
5065548,9
2809370,6
881123,1
6735766,139
3935350,22
3196162,78
1207855,22
2125256,9
5970536,4
2057656,11
6545458,3
7416813,2
3467215,2
6568402,2
2999446,8
3328307,1
2416191,25
1683428,2
3708626,1
253660,3
3524502,3
40067,38
1987710,17
5495666,2
1617300,1
1195880,376
6912994,50
7030719,1
2442998,1
5547871,1
3713161,12
7392820,33
6356085,2
872967,3
6375015,1
7210497,9
5868116,31
4400506,1
973035,1
29214,1
5770365,3
5386286,28
5428886,1
3450361,65
4314159,11
5527467,2
3678228,2
7078312,1
3502426,1
2196539,1
5672371,10
6734017,27
5749157,1
469547,1408
1949983,31
6810258,10
6888577,1
7193178,6
6768165,4
2880476,1
4658910,14
4716172,26
2903220,1
1816819,1
697421,2
4359689,557
720944,226
5318989,12
1888477,1
2865648,2
2540334,16
200060,3
3251978,5
4356679,10
4577631,1
3973740,1
6199464,1
6596227,1
5910901,32
1032957,10
6407211,1
6265239,3
3768645,234
4420943,1
3299693,5
3161169,3
1052756,18
2543257,40
4401777,1
6690828,230
1436720,1
3556534,21
4467816,10
5253568,1
3688039,1
3761158,1
5583961,2
2365675,11
6936250,7
4157146,1
1321598,1
3767454,142
2957647,12
1730224,113
6241532,39
497688,2
4936511,2
2109508,25
322866,2
1526726,4
7166957,1
143118,1
1329137,12
1987829,2
1961010,4
4198431,2
36444,562
3960658,154
2081921,1
831488,4
5344232,2
2272602,1
6331097,6
3903531,2
4810925,3
2965464,2
2494118,2
4604820,8
3091430,2
376960,1
7096694,1
2933937,6
3838539,47
4703805,1
7158698,15
1166073,3
3956226,1
2074671,1
3123628,1
4514848,39
4166757,4
2817026,1
3727429,4
3889986,1
5505397,39
786617,169
1609472,1
1379182,314
4921384,1
4687507,3
2477283,22
5786354,190
2230158,24
3883625,1461
2332840,3
1891622,1
1317567,2
2263308,1
1302005,1
6199872,1
2136819,1
4139820,15
6787031,11
8790,4
6563818,53
4563183,3
673793,57
936050,1
1730996,1
397361,1
2665658,6
6199995,1
5663512,25
5789849,1
1656248,1
1189326,22
6219066,1
3732370,6
5528749,10
7125592,1
1269654,2
6799530,8
6873420,1
4920583,2
4011408,8
1336129,1
2557106,1
6459091,335
3130782,2
4474633,13
3779749,5
184893,1
1028062,31
2640008,4
6465417,1
7150101,15
7267263,2
6155290,80
3549593,40
5341786,10
1599197,2
1679095,3
3903285,4
182910,1
6348656,1
4750340,1
125222,324
850393,1
2143878,1
5047828,2
2992870,7
4825481,4
3994143,3
5302230,9
5244349,2
342336,62
2963016,32
7188862,57
612150,14
803029,2
1721279,3
2629827,22
6435018,1
3278021,4
259256,6
1133599,7
6670115,1
4328838,51
2539333,2
2451374,11
3542455,7
2985019,7
4174963,521
7163834,2
6067405,11
4791955,1
4360511,2
1158336,1
2381815,1
1384546,1
6272535,2
4380430,12
4351274,2
1884021,4
4853261,2
6262192,1
6102608,281
5207275,2
665600,1
3923778,1
1500948,7
2535104,8
4462739,1
4512605,1
51105,1
3030353,15
3584702,7
6276582,2
7200011,251
5981933,22
1189474,1
462986,2
5744536,528
5789333,14
3420627,1
902620,3
6823639,1
5286265,41
6257132,3
7143287,3
5750612,1
5710682,2
5799462,2
6499051,11
274140,2
672442,1
1485845,3
163319,79
6621503,14
1750818,2
1472451,4
3822059,2
2973065,2
3762089,7
4902522,1
656722,179
1717395,1
3918928,5
1837081,2
5388697,1
5584603,2
2272189,2
7192429,4
6064018,1
6700917,7
5375797,3
5255225,2
904245,10
7207392,3
1989192,51
6234814,1
2413187,1
998114,13
5262411,1
507642,1
2933484,1
2597852,1
7320458,6
5556674,2
7247061,1
5108777,1
2466694,9
6501880,24
6469839,8
2833225,3
6978855,1
3963344,4
6084714,1
4134448,1
6405563,7
1592014,29
3439926,1
252853,1
5670753,1
1364449,1
7410640,1
2609720,1
4859740,7
3489141,1
6855262,1
4167500,7
57822,1
6433055,19
3091997,2
5401175,3
3743845,2
7391810,1
4958260,1
4813774,2
6050501,2
3301224,11
2250695,2
4994493,4
3311198,32
812085,7
2826930,6
1146307,5
6610747,35
1112928,175
5550387,10
4315304,3
2394398,3
3431001,24
3756141,7
1793587,2
702232,1
1346211,22
4378199,4
6567495,354
4950518,1
5737573,1
1229942,1
4070982,128
5755144,606
3804699,1
3363153,1
299286,15
2732488,22
1872874,1
3449448,5
6375532,1
6431300,1
6462427,1
6276892,10
7391871,7
6319779,5
1558400,1
2299882,1
5823790,8
2962533,19
6533663,1
6103487,1
1426244,3
3586349,1
5292933,1
7250606,2
3644368,1
6745132,1
1948084,7
3653910,1
3807611,2
6611583,1
6523745,2
7008308,575
760461,5
2409430,3
2644990,3
1421846,15
6246996,415
7245315,8
1265413,1
1132098,3
2331997,2
6462190,17
3156156,4
6106931,14
3587174,2
3835208,9
4935788,1
4644850,2
5567375,19
5431630,2
2264172,99
32014,43
6559848,3
3727430,69
3334828,27
6894188,1
5569414,2
395784,4
3585567,1
3547419,2
3563313,1
3896815,10
5251723,35
2366106,1
5535541,44
6109023,1
2360285,3
6996291,2
240137,1
417892,1
4272390,1
2231939,8
5407644,7
4548204,2
1140564,3
2315536,15
2521812,1
7032091,55
4420246,8
6132682,1
1803770,9
1554206,11
141136,1
544113,2
2252371,7
6841581,3
1417484,13
3458846,6
6055243,91
697422,1
4272829,9
6614855,8
6677530,17
4969781,30
963096,3
5569775,7
443817,2
7107606,2
3913753,1
1717396,25
1634991,2
2906667,3
5554390,1
5163615,6
2486194,37
6451129,4
7045016,2
4557329,5
5466015,2
2016702,4
6606850,38
2965096,1
4716413,1
1432621,1
3434375,30
4806111,1
4686487,2
3960150,9
6501252,27
6598050,41
6843709,6
1408308,1
5829061,1
1323617,18
575930,2
6071545,3
5365456,3
5160635,1
6319720,1
4908492,1
1527734,1
4140378,50
1113978,18
3065390,3
2287779,10
1515302,8
3306497,5
3908367,2
6924827,1
2165687,40
2571768,8
5549117,9
488670,2
5793929,1
1724744,2
6870411,1
5481341,9
6205221,6
6993721,7
1940855,2
2306766,5
6687885,1
4797353,1
636064,1
6496644,1
2967141,3
7413234,8
449481,9
3486673,1
2746950,15
5560399,2
1379830,1
6320727,2
2313420,34
394332,8
6931358,10
1676218,1
3170783,1
3464537,106
7334639,1
812086,1
21623,1
5722054,4
7355036,37
842757,5
1450493,3
2189442,1
4592804,1
4469712,112
6383388,5
6312125,30
6579022,1
6337323,81
6379793,23
7002161,37
652591,1
5861621,2
1041964,1
6035248,1
5745107,1
7217091,1
6836341,8
5625295,10
1741275,2
3284274,4
5722450,2
4133497,70
5263074,3
443062,6
1114587,1
955003,1
1932936,2
3508148,2
5967235,1
6717696,62
94103,1
1006074,2
5895308,1
4779101,24
5855664,2
3470694,1
4781248,4
759452,813
4816761,1
4056589,3
588306,35
4521858,2
1023966,4
2516163,8
7335267,1
5073603,7
2234244,1
1173165,2
2177972,1
3258693,2
6728377,1
740995,1
5179128,2
2708386,1
5526079,1
5416039,1
4191582,601
1133277,4
3990602,19
6517987,18
3538309,190
4452396,102
2167376,434
5706941,10
4140452,10
271583,15
3897547,2
645179,1
4518876,15
1635337,3
5485514,2
3931664,7
6603682,4
6724524,2
1531368,5
6078012,29
3373550,3
4272457,46
7378643,2
1529871,37
1896057,383
5221939,94
4542287,1
5650036,2
1683960,1
5329428,1
6756774,8
24456,7
2833817,1691
1980014,3
7020572,3
4285255,15
5298926,9
4199738,2
2428691,1
366193,1
4182699,2
2645377,53
1753805,9
1853716,7
5337250,154
4339116,13
1153172,50
4707049,198
2389936,46
4535586,1
195413,9
2996301,10
2123634,7
1385893,1
1874234,12
2771095,54
4327819,41
2592941,29
3457063,474
7156358,3
5838557,5
3694708,6
3976795,1
1864228,1
2685272,43
1744078,309
2738614,55
259096,7
5289160,21
1634992,12
381298,1
4105395,17
3023782,9
1947310,103
5507188,6
6876069,2
4142331,131
7019945,1
6604752,2
3162543,13
3070382,1
25332,3
6756553,1
7192574,1
3678122,1
3706066,15
6412317,1
4123779,1
3340110,8
1712813,2
4605478,3
72040,1
7157915,4
3573913,3
3420514,12
7184428,7
664139,1
2296712,53
410390,5
2596133,4
4844935,1534
4713519,1
3847016,28
4893288,18
813465,2
4228346,127
567300,1
1509928,2
4485292,2
5842091,24
4162708,1
2935353,1
2380034,37
2587361,3
5521558,198
2470362,4355
6978593,132
6195945,77
6741567,298
1353603,34
1133999,2
3644665,1
1681643,5
6604233,1
1373496,7
4311338,1
1799495,8
580509,1
1948626,1
1144938,8
1967185,2
6278565,1
1694637,1
4207916,1
3226147,1
1921172,1
5532787,4
6603451,1
2255265,3
660975,1
5268213,3
3435725,1
7151114,1
3488025,1
1281964,1
4451071,1
6262882,1375
5388391,1
206250,1
835972,2
7399070,9
1844194,4
6212028,16
4242028,2
4227574,27
4832423,16
1120059,72
3780103,2
1035377,6
1719677,2
4664827,1
5429184,2
4796962,3066
6707651,1
880939,1
6266727,9
377394,1
2508653,1
2722703,15
7319424,31
980404,152
7327183,5
4413909,3
3427573,2
5655674,206
2162618,19
5118941,8
4672002,1
3795458,1
6119088,1
4448003,1
694449,4
4885478,1
3507080,2
5136161,1
3666395,6
1572207,8
4057426,5
109941,2
6714141,3
3484737,1
1104462,5
2363975,584
1722359,1313
4220768,50
2500140,240
6298260,118
1679874,8
2504961,135
3675285,2
86787,7
2451375,1
5474838,3
494935,1
4876730,2
7392404,1
3623954,16
662123,9
228073,1
6161658,4
6111958,1
4657563,273
2919673,25
2849546,1
5178088,4
1372047,52
622427,1
245656,48
5665872,40
6719419,3
4776217,24
73372,4
833363,11
4683736,3
6681538,1
4113804,2
2055147,8
4759733,277
4176963,1
4689372,4
1422817,1
3955230,169
5377125,1
1157778,16
555061,2
2835939,16
5679492,2
7110886,1
6198771,5
3141579,1
4303066,64
3656808,1
5021988,4
5506713,6
736237,1
1533991,3
3258865,41
3973819,15
2951133,1
1523130,1
1290405,6
3383125,13
388911,33
3267667,8
4974363,2
5984576,1
6093337,1
